0,1.430511474609375e-06,9.5367431640625e-07,7.152557373046875e-07
1,7.152557373046875e-07,2.384185791015625e-07,4.76837158203125e-07
2,4.76837158203125e-07,2.384185791015625e-07,2.384185791015625e-07
3,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
4,7.152557373046875e-07,4.76837158203125e-07,2.384185791015625e-07
5,7.152557373046875e-07,2.384185791015625e-07,4.76837158203125e-07
6,9.5367431640625e-07,2.384185791015625e-07,4.76837158203125e-07
7,7.152557373046875e-07,2.384185791015625e-07,4.76837158203125e-07
8,7.152557373046875e-07,2.384185791015625e-07,4.76837158203125e-07
9,7.152557373046875e-07,2.384185791015625e-07,2.384185791015625e-07
10,9.5367431640625e-07,4.76837158203125e-07,2.384185791015625e-07
11,7.152557373046875e-07,2.384185791015625e-07,2.384185791015625e-07
12,7.152557373046875e-07,2.384185791015625e-07,4.76837158203125e-07
13,7.152557373046875e-07,2.384185791015625e-07,2.384185791015625e-07
14,7.152557373046875e-07,2.384185791015625e-07,2.384185791015625e-07
15,9.5367431640625e-07,2.384185791015625e-07,4.76837158203125e-07
16,9.5367431640625e-07,2.384185791015625e-07,4.76837158203125e-07
17,9.5367431640625e-07,2.384185791015625e-07,2.384185791015625e-07
18,9.5367431640625e-07,4.76837158203125e-07,2.384185791015625e-07
19,9.5367431640625e-07,2.384185791015625e-07,2.384185791015625e-07
20,9.5367431640625e-07,2.384185791015625e-07,4.76837158203125e-07
21,9.5367431640625e-07,2.384185791015625e-07,4.76837158203125e-07
22,9.5367431640625e-07,2.384185791015625e-07,2.384185791015625e-07
23,1.1920928955078125e-06,2.384185791015625e-07,4.76837158203125e-07
24,1.1920928955078125e-06,4.76837158203125e-07,2.384185791015625e-07
25,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
26,1.1920928955078125e-06,4.76837158203125e-07,4.76837158203125e-07
27,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
28,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
29,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
30,1.430511474609375e-06,4.76837158203125e-07,2.384185791015625e-07
31,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
32,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
33,1.430511474609375e-06,2.384185791015625e-07,2.384185791015625e-07
34,1.1920928955078125e-06,2.384185791015625e-07,2.384185791015625e-07
35,1.430511474609375e-06,2.384185791015625e-07,4.76837158203125e-07
36,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
37,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
38,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
39,1.430511474609375e-06,2.384185791015625e-07,2.384185791015625e-07
40,1.6689300537109375e-06,2.384185791015625e-07,2.384185791015625e-07
41,1.430511474609375e-06,2.384185791015625e-07,2.384185791015625e-07
42,1.6689300537109375e-06,4.76837158203125e-07,2.384185791015625e-07
43,1.6689300537109375e-06,2.384185791015625e-07,4.76837158203125e-07
44,1.6689300537109375e-06,2.384185791015625e-07,4.76837158203125e-07
45,1.6689300537109375e-06,2.384185791015625e-07,2.384185791015625e-07
46,1.6689300537109375e-06,2.384185791015625e-07,4.76837158203125e-07
47,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07
48,1.9073486328125e-06,2.384185791015625e-07,2.384185791015625e-07
49,1.6689300537109375e-06,2.384185791015625e-07,2.384185791015625e-07
50,1.9073486328125e-06,4.76837158203125e-07,2.384185791015625e-07
51,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
52,1.9073486328125e-06,2.384185791015625e-07,4.76837158203125e-07
53,1.9073486328125e-06,2.384185791015625e-07,4.76837158203125e-07
54,1.9073486328125e-06,2.384185791015625e-07,2.384185791015625e-07
55,1.9073486328125e-06,2.384185791015625e-07,2.384185791015625e-07
56,1.9073486328125e-06,2.384185791015625e-07,4.76837158203125e-07
57,1.9073486328125e-06,2.384185791015625e-07,2.384185791015625e-07
58,1.9073486328125e-06,2.384185791015625e-07,4.76837158203125e-07
59,1.9073486328125e-06,2.384185791015625e-07,4.76837158203125e-07
60,2.1457672119140625e-06,2.384185791015625e-07,4.76837158203125e-07
61,2.1457672119140625e-06,2.384185791015625e-07,2.384185791015625e-07
62,2.1457672119140625e-06,4.76837158203125e-07,2.384185791015625e-07
63,2.1457672119140625e-06,2.384185791015625e-07,4.76837158203125e-07
64,2.384185791015625e-06,4.76837158203125e-07,2.384185791015625e-07
65,2.1457672119140625e-06,2.384185791015625e-07,2.384185791015625e-07
66,2.1457672119140625e-06,4.76837158203125e-07,4.76837158203125e-07
67,2.1457672119140625e-06,2.384185791015625e-07,4.76837158203125e-07
68,2.384185791015625e-06,2.384185791015625e-07,2.384185791015625e-07
69,2.384185791015625e-06,2.384185791015625e-07,4.76837158203125e-07
70,2.384185791015625e-06,4.76837158203125e-07,4.76837158203125e-07
71,2.384185791015625e-06,2.384185791015625e-07,2.384185791015625e-07
72,2.384185791015625e-06,2.384185791015625e-07,2.384185791015625e-07
73,2.384185791015625e-06,4.76837158203125e-07,4.76837158203125e-07
74,2.6226043701171875e-06,2.384185791015625e-07,4.76837158203125e-07
75,2.6226043701171875e-06,2.384185791015625e-07,2.384185791015625e-07
76,2.384185791015625e-06,2.384185791015625e-07,4.76837158203125e-07
77,2.384185791015625e-06,2.384185791015625e-07,2.384185791015625e-07
78,2.6226043701171875e-06,2.384185791015625e-07,2.384185791015625e-07
79,2.384185791015625e-06,2.384185791015625e-07,4.76837158203125e-07
80,2.6226043701171875e-06,2.384185791015625e-07,2.384185791015625e-07
81,2.384185791015625e-06,2.384185791015625e-07,2.384185791015625e-07
82,2.6226043701171875e-06,4.76837158203125e-07,4.76837158203125e-07
83,2.86102294921875e-06,4.76837158203125e-07,4.76837158203125e-07
84,2.86102294921875e-06,4.76837158203125e-07,4.76837158203125e-07
85,2.6226043701171875e-06,2.384185791015625e-07,2.384185791015625e-07
86,2.86102294921875e-06,4.76837158203125e-07,4.76837158203125e-07
87,2.86102294921875e-06,2.384185791015625e-07,4.76837158203125e-07
88,2.6226043701171875e-06,2.384185791015625e-07,2.384185791015625e-07
89,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
90,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
91,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
92,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
93,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
94,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
95,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
96,3.0994415283203125e-06,2.384185791015625e-07,2.384185791015625e-07
97,2.86102294921875e-06,2.384185791015625e-07,2.384185791015625e-07
98,3.0994415283203125e-06,4.76837158203125e-07,4.76837158203125e-07
99,3.337860107421875e-06,2.384185791015625e-07,2.384185791015625e-07
100,3.337860107421875e-06,4.76837158203125e-07,2.384185791015625e-07
101,3.0994415283203125e-06,2.384185791015625e-07,2.384185791015625e-07
102,3.0994415283203125e-06,2.384185791015625e-07,2.384185791015625e-07
103,3.0994415283203125e-06,4.76837158203125e-07,4.76837158203125e-07
104,3.337860107421875e-06,4.76837158203125e-07,2.384185791015625e-07
105,3.337860107421875e-06,2.384185791015625e-07,2.384185791015625e-07
106,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
107,3.814697265625e-06,2.384185791015625e-07,4.76837158203125e-07
108,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
109,3.0994415283203125e-06,2.384185791015625e-07,2.384185791015625e-07
110,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
111,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
112,3.337860107421875e-06,2.384185791015625e-07,4.76837158203125e-07
113,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
114,3.337860107421875e-06,4.76837158203125e-07,4.76837158203125e-07
115,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
116,3.337860107421875e-06,2.384185791015625e-07,2.384185791015625e-07
117,3.337860107421875e-06,4.76837158203125e-07,2.384185791015625e-07
118,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
119,4.76837158203125e-06,1.430511474609375e-06,4.76837158203125e-07
120,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
121,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
122,3.5762786865234375e-06,4.76837158203125e-07,4.76837158203125e-07
123,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
124,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
125,3.5762786865234375e-06,2.384185791015625e-07,4.76837158203125e-07
126,3.814697265625e-06,4.76837158203125e-07,4.76837158203125e-07
